depth,RPM,Flow,WOB,ROP,well
1260.71,57.52,2.77951,11.16553,5.86,A
1261.02,59.81,2.77789,11.26077,6.52,A
1261.33,56.82,2.76891,10.97052,7.01,A
1261.64,65.21,2.7526,11.08844,11.57,A
1261.94,48.7,2.74851,11.06576,17.4,A
1262.25,70.12,2.77134,10.68027,12.91,A
1262.57,81.07,2.7738,10.95238,8.83,A
1262.87,50.32,2.76891,11.55102,6.48,A
1263.18,57.58,2.76971,11.16553,8.27,A
1263.49,62.71,2.77463,11.62812,6.45,A
1263.8,64.9,2.77868,11.06576,6.33,A
1264.11,56.24,2.77705,11.10658,5.54,A
1264.41,66.61,2.77789,11.30159,5.08,A
1264.72,76.1,2.77951,11.18367,5.3,A
1265.03,77.84,2.77789,11.08844,5.49,A
1265.34,65.57,2.78031,11.30159,4.6,A
1265.64,65.02,2.7738,11.31973,5.28,A
1265.95,48.58,2.77134,11.47392,6.61,A
1266.26,56.76,2.77054,11.68707,6.84,A
1266.57,50.38,2.76399,11.6644,7.07,A
1266.88,49.28,2.7632,11.95465,7.22,A
1267.18,60.54,2.77217,11.74603,5.96,A
1267.5,57.73,2.75994,12.14966,4.58,A
1267.81,48.52,2.75828,11.97732,4.68,A
1268.11,48.95,2.75748,11.95465,4.76,A
1268.42,54.53,2.76074,11.72336,4.62,A
1268.73,42.26,2.75585,12.0907,4.75,A
1269.04,49.77,2.75423,11.91837,5.11,A
1269.34,54.99,2.75339,11.39683,5.65,A
1269.66,49.07,2.75339,11.80045,4.78,A
1269.96,49.92,2.75665,11.76417,4.97,A
1270.27,36.96,2.75911,11.80045,4.6,A
1270.58,51.33,2.76074,11.43311,4.17,A
1270.89,61.18,2.75177,11.72336,4.87,A
1271.19,58.62,2.75177,11.97732,4.64,A
1271.5,50.01,2.77838,11.93651,5.42,A
1271.81,52.85,2.7629,11.72336,4.43,A
1272.12,48.49,2.76127,11.80045,5.33,A
1272.43,46.57,2.75392,11.80045,5.28,A
1272.73,57.98,2.7515,11.72336,5.36,A
1273.04,40.77,2.75964,11.68707,5.18,A
1273.35,36.93,2.75313,11.5873,5.54,A
1273.67,42.2,2.74662,12.86168,5.64,A
1273.97,55.81,2.73356,13.07483,7.26,A
1274.28,54.25,2.73519,12.88435,6.26,A
1274.59,54.8,2.72705,12.80726,6.59,A
1275.21,49.28,2.71645,13.05669,7.86,A
1275.52,33.69,2.70585,12.63039,10.95,A
1275.83,32.59,2.71153,13.28798,9.08,A
1276.14,55.93,2.70664,12.55329,9.59,A
1276.44,55.99,2.70585,12.86168,8.67,A
1276.75,62.83,2.71399,12.84354,8.95,A
1277.06,58.46,2.71236,13.03855,7.3,A
1277.37,63.53,2.71808,12.92063,7.5,A
1277.68,62.07,2.7205,12.92063,6.55,A
1277.99,65.79,2.71645,12.84354,6.63,A
1278.29,62.37,2.70585,12.55329,7.15,A
1278.6,64.9,2.71319,13.02041,7.7,A
1278.91,61.82,2.70827,12.76644,7.87,A
1279.22,67.22,2.71562,13.05669,7.57,A
1279.53,56.79,2.7091,12.92063,6.29,A
1279.84,56.05,2.75392,12.97959,6.57,A
1280.15,63.22,2.73844,13.09751,8.62,A
1280.46,57.61,2.7417,14.44898,10.2,A
1280.77,55.99,2.7515,13.2517,7.26,A
1281.08,48.09,2.7303,13.73243,7.9,A
1281.39,57.34,2.73519,12.90249,10.6,A
1281.7,50.26,2.73602,12.94331,4.9,A
1282.01,54.5,2.75067,12.42177,5.06,A
1282.31,45.59,2.72947,12.90249,4.98,A
1282.62,47.73,2.74416,12.76644,5.36,A
1282.93,48.58,2.74662,12.7483,4.93,A
1283.24,43.58,2.73927,12.88435,6.16,A
1283.54,48.73,2.72947,12.78458,5.23,A
1283.85,29.05,2.74416,12.8254,5.72,A
1284.16,34.94,2.73273,13.05669,5.68,A
1284.47,42.33,2.73927,13.15193,5.78,A
1284.78,40.16,2.74253,12.84354,5.18,A
1285.09,44.55,2.73356,12.96145,5.41,A
1285.39,46.11,2.7515,13.19274,6.3,A
1285.7,44.52,2.74741,12.55329,7.03,A
1286.01,43.67,2.74578,12.88435,6.05,A
1286.32,44.8,2.73765,13.07483,6.22,A
1286.63,39.49,2.74332,12.68934,7.12,A
1286.93,30.37,2.73765,12.78458,7.12,A
1287.24,35.7,2.72705,12.8254,7.86,A
1287.55,42.42,2.60474,12.65306,7.16,A
1287.86,38.88,2.711315497,12.84354,7.69,A
1288.17,39.34,2.711315497,12.80726,7.2,A
1288.47,38.48,2.711315497,12.86168,7.86,A
1288.78,43.48,2.711315497,12.78458,6.29,A
1289.09,38.69,2.711315497,12.88435,6.44,A
1289.4,37.57,2.711315497,13.11565,6.2,A
1289.7,2.66,2.711315497,12.6712,6.12,A
1290.01,46.44,2.711315497,12.92063,4.37,A
1290.32,23.96,2.711315497,12.96145,5.72,A
1290.63,50.78,2.72133,12.73016,6.33,A
1290.94,59.9,2.73435,12.51701,5.41,A
1291.24,55.87,2.72947,12.61224,6.26,A
1291.55,65.6,2.7303,12.70748,5.81,A
1291.86,45.44,2.71482,13.03855,6.77,A
1292.17,25.64,2.70013,12.36281,6.54,A
1292.48,65.33,2.7303,11.41497,11.64,A
1292.79,53.52,2.75392,12.6712,8.97,A
1293.09,68.87,2.77107,11.5873,7.1,A
1293.4,68.41,2.73273,12.53515,6.02,A
1293.71,70.12,2.78572,12.68934,6.69,A
1294.02,64.81,2.75964,12.65306,6.26,A
1294.32,69.33,2.3928,12.90249,5.91,A
1294.63,70.46,2.7629,13.02041,4.71,A
1294.94,54.22,2.24766,12.92063,4.74,A
1295.25,40.92,2.73193,12.97959,4.73,A
1295.56,49.16,2.711315497,13.19274,5.48,A
1295.86,43.15,2.75476,12.322,4.86,A
1296.17,61.45,2.74904,12.22676,4.99,A
1296.48,54.68,2.711315497,13.05669,5.08,A
1296.79,61.49,2.41642,13.21088,5.25,A
1297.1,65.73,2.711315497,12.70748,6.93,A
1297.41,60.45,2.711315497,13.11565,5.62,A
1297.72,64.26,2.711315497,12.7483,5.83,A
1298.02,63.04,2.74825,12.73016,5.41,A
1298.33,65.36,2.7515,13.15193,5.04,A
1298.64,65.15,2.74825,12.49887,5.51,A
1298.95,62.92,2.74578,13.07483,5.35,A
1299.26,66.55,2.75067,12.86168,5.86,A
1299.56,64.93,2.75313,13.07483,5.93,A
1299.87,64.6,2.75476,13.28798,5.63,A
1300.18,68.26,2.70502,13.1746,4.36,A
1300.49,62.8,2.7099,12.84354,4.41,A
1300.8,67.98,2.71562,12.73016,4.28,A
1301.1,57.15,2.72705,13.05669,4.6,A
1301.41,64.23,2.72867,12.47619,4.04,A
1301.72,70.76,2.72296,12.76644,4.22,A
1302.03,44.22,2.72379,13.13379,4.12,A
1302.33,56.3,2.7303,12.80726,4.25,A
1302.64,54.38,2.73193,12.80726,3.81,A
1302.96,45.47,2.73273,13.36508,4.3,A
1303.26,53.06,2.75964,12.63039,4.12,A
1303.57,45.28,2.75476,12.97959,4.68,A
1303.88,44.06,2.74741,13.21088,4.5,A
1304.19,38.63,2.77675,13.26984,4.42,A
1304.5,45.53,2.76861,13.15193,4.42,A
1304.8,31.25,2.77433,13.05669,4.09,A
1305.11,26.92,2.76944,13.05669,4.25,A
1305.42,41.75,2.76861,13.36508,4.21,A
1305.73,51.81,2.76782,12.73016,4.38,A
1306.03,50.65,2.77433,13.38322,4.07,A
1306.34,51.72,2.77433,13.63719,4.45,A
1306.65,49.74,2.77433,12.86168,4.26,A
1306.96,51.11,2.78004,13.03855,3.96,A
1307.27,50.44,2.76698,13.19274,4.11,A
1307.57,44.71,2.7727,13.03855,3.75,A
1307.88,22.22,2.77187,12.5941,4.52,A
1308.19,39.73,2.76782,13.13379,5.86,A
1309.66,63.01,2.74253,10.81633,4.88,A
1309.97,50.04,2.76452,12.97959,3.82,A
1310.28,56.3,2.76127,12.94331,3.63,A
1310.59,56.82,2.75638,13.30612,3.54,A
1310.89,51.51,2.75801,13.34694,3.66,A
1311.2,54.53,2.74825,13.15193,3.29,A
1311.51,54.53,2.75392,13.03855,3.53,A
1311.82,56.39,2.75801,13.30612,3.55,A
1312.12,57.49,2.75801,13.19274,3.78,A
1312.43,54.59,2.74332,12.86168,3.91,A
1312.74,57.95,2.75964,12.96145,4.17,A
1313.05,56.57,2.75884,13.15193,3.78,A
1313.36,52.21,2.75555,13.21088,3.83,A
1313.66,57.09,2.74987,13.11565,3.56,A
1313.97,56.7,2.75964,13.28798,3.78,A
1314.29,52.67,2.74904,12.70748,4.09,A
1314.59,3.88,2.75067,12.84354,5.41,A
1314.9,47.36,2.75067,12.97959,5.46,A
1315.21,50.56,2.75476,13.03855,4.43,A
1315.51,51.72,2.74987,12.63039,4.66,A
1315.82,53.03,2.75392,12.97959,5.08,A
1316.13,50.62,2.74904,12.99773,5.3,A
1316.44,52.42,2.74741,12.28571,5.51,A
1316.74,53.58,2.75476,13.30612,4.59,A
1317.05,50.38,2.74825,13.21088,5.25,A
1317.36,48.7,2.73844,13.05669,5.37,A
1317.67,43.61,2.74904,13.02041,5.3,A
1317.98,50.5,2.74987,13.30612,4.62,A
1318.29,54.94729175,2.69604,11.5102,6.06,A
1318.59,37.87,2.71562,13.05669,27.86,A
1318.91,52.82,2.7621,12.65306,15.89,A
1319.21,50.9,2.75313,13.48299,5.64,A
1319.52,52.94,2.75801,13.38322,4.74,A
1319.83,45.04,2.71153,11.97732,3.96,A
1320.14,60.42,2.71887,11.90023,6.73,A
1320.44,52.39,2.72542,12.14966,5.78,A
1320.75,60.78,2.72705,11.97732,4.89,A
1321.06,56.88,2.72542,11.99546,5.08,A
1321.37,59.44,2.71724,12.57596,6.03,A
1321.68,54.65,2.71153,11.37868,6.49,A
1321.98,58.83,2.72784,12.322,5.06,A
1322.29,56.73,2.71724,12.34467,4.26,A
1322.6,55.72,2.7311,11.60998,4.12,A
1322.91,55.08,2.72705,11.90023,4.29,A
1323.22,56.91,2.76237,11.78231,4.73,A
1323.52,56.82,2.76399,12.65306,4.15,A
1323.83,61.09,2.75911,12.01361,3.99,A
1324.14,62.61,2.75585,12.22676,4.5,A
1324.45,61.27,2.75585,12.10884,4.28,A
1324.75,61.09,2.74768,12.34467,3.82,A
1325.06,62.58,2.76562,11.85941,4.22,A
1325.37,61.3,2.75994,12.28571,4.38,A
1325.68,61.76,2.76562,13.02041,4.09,A
1325.99,58.1,2.76483,12.97959,4.17,A
1326.29,57.31,2.76483,12.5941,4.64,A
1326.6,58.98,2.7632,12.78458,4.33,A
1326.91,54.99,2.7632,12.80726,4.41,A
1327.22,54.01,2.75994,12.7483,4.67,A
1327.53,56.6,2.76562,12.49887,4.16,A
1327.83,56.18,2.77054,12.51701,4.35,A
1328.14,56.73,2.77217,12.63039,4.23,A
1328.45,60.94,2.76729,12.7483,4.15,A
1328.76,58.65,2.76237,12.88435,3.96,A
1329.06,59.47,2.76562,12.63039,4.31,A
1329.37,53.95,2.711315497,11.12472,3.97,A
1329.68,56.6,2.711315497,11.64626,4,A
1329.99,55.78,2.75313,12.05442,4.03,A
1330.3,57.31,2.76127,12.1678,5.62,A
1330.6,56.02,2.78735,12.20862,5.65,A
1330.91,54.47,2.77349,12.14966,4.56,A
1331.22,52.45,2.77433,12.34467,4.29,A
1331.53,54.41,2.77512,11.62812,4.52,A
1331.83,52.97,2.77675,11.90023,4.01,A
1332.14,56.6,2.77595,12.26304,4.5,A
1332.45,53.77,2.76373,11.70522,4.84,A
1332.76,55.05,2.76615,12.26304,4.31,A
1333.07,54.1,2.7621,11.95465,4.37,A
1333.37,58.07,2.76452,11.43311,4.78,A
1333.68,58.22,2.76127,12.05442,5.99,A
1333.99,58.62,2.75964,11.87755,5.46,A
1334.3,54.35,2.75555,12.14966,5.68,A
1334.61,54.83,2.77024,11.60998,5.22,A
1334.91,61.15,2.75801,11.62812,5.57,A
1335.22,62.61,2.76127,11.47392,4.56,A
1335.53,61.33,2.76373,11.39683,4.9,A
1335.84,58.16,2.76615,11.87755,4.46,A
1336.14,61.52,2.76536,10.68027,4.82,A
1336.45,58.4,2.7621,12.03175,5.35,A
1336.76,59.2,2.76698,11.16553,4.9,A
1337.06,58.95,2.76615,11.41497,4.94,A
1337.37,60.45,2.75476,11.84127,4.73,A
1337.69,57.67,2.76944,11.99546,4.89,A
1338,60.33,2.75884,12.63039,4.34,A
1338.31,56.66,2.7621,11.91837,4.57,A
1338.62,58.86,2.77024,11.35601,4.5,A
1338.62,58.86,2.77024,11.35601,4.5,A
1338.92,57.31,2.76047,12.07256,4.75,A
1339.23,21.61,2.77433,5.25624,1.41,A
1339.54,23.62,2.77349,5.48753,1.57,A
1339.85,27.1,2.78655,5.17914,1.78,A
1340.16,25.15,2.78493,4.54422,1.67,A
1340.46,25.73,2.78735,4.69841,1.72,A
1340.77,58.92,2.75801,5.27891,2.05,A
1341.08,32.87,2.75067,5.20181,2.14,A
1341.38,25.45,2.75964,5.41043,1.64,A
1341.69,32.14,2.75638,5.21995,1.68,A
1342,28.57,2.75884,5.54649,1.71,A
1342.31,23.07,2.76047,5.54649,1.69,A
1342.62,19.78,2.7515,4.73469,1.65,A
1342.92,25.33,2.75392,5.48753,1.85,A
1343.23,29.02,2.75555,5.04308,1.42,A
1343.54,32.23,2.75722,5.54649,1.55,A
1343.85,29.24,2.75722,5.33333,1.39,A
1344.15,30.15,2.75392,5.77778,1.44,A
1344.46,27.38,2.7523,5.81859,1.35,A
1344.77,24.51,2.75392,5.37415,1.53,A
1345.08,26.46,2.75067,6.14512,1.73,A
1345.39,25.88,2.7629,6.51247,1.76,A
1345.69,21.18,2.82161,6.06803,1.74,A
1346,19.87,2.81998,6.31746,1.72,A
1346.31,24.6,2.79958,6.08617,1.77,A
1346.61,26.28,2.79632,6.60771,1.65,A
1346.92,36.07,2.79306,6.51247,1.89,A
1347.23,21.55,2.79064,5.91383,1.58,A
1347.54,1.69,2.78981,6.06803,1.77,A
1347.85,48.09,2.78898,6.12698,1.68,A
1348.15,46.93,2.78735,6.12698,1.74,A
1348.46,42.78,2.7833,5.89569,1.92,A
1348.77,42.75,2.78572,6.16327,1.87,A
1349.08,42.26,2.77675,5.5873,1.9,A
1349.38,45.56,2.78818,5.87755,1.53,A
1349.69,45.74,2.77433,7.53741,2.04,A
1350,42.75,2.77349,5.25624,2.1,A
1350.31,39.52,2.77675,5.14286,1.25,A
1350.62,39.55,2.76536,6.53061,1.38,A
1350.92,30.91,2.77349,6.49433,1.48,A
1351.23,32.59,2.7727,6.53061,1.58,A
1351.54,33.78,2.77187,6.12698,1.89,A
1351.85,32.78,2.75964,5.85488,1.78,A
1352.15,30.21,2.75638,6.34014,1.78,A
1352.46,32.87,2.8257,6.24036,1.6,A
1352.77,19.9,2.77024,6.53061,1.55,A
1353.08,56.51,2.75392,6.51247,1.56,A
1353.39,60.27,2.711315497,9.70068,2.52,A
1353.7,59.38,2.8048,10.9161,3.24,A
1354.01,55.87,2.7844,10.74376,3.22,A
1354.32,59.38,2.77463,11.24263,3.9,A
1354.63,60.91,2.75994,10.43084,4.28,A
1354.93,58.8,2.75339,7.80499,13.75,A
1355.25,59.26,2.74526,8.94785,17.15,A
1355.55,65.57,2.74279,10.9161,17.37,A
1355.86,60.75,2.75665,10.93424,5.99,A
1356.17,59.26,2.711315497,10.68481,5.04,A
1356.48,54.8,2.476,10.93424,6.09,A
1356.78,52.82,2.74442,10.4127,9.73,A
1357.09,64.51,2.75911,10.4898,4.47,A
1357.4,58.25,2.75911,10.95238,3.02,A
1357.71,57.34,2.75502,10.9932,2.86,A
1358.02,55.05,2.75014,10.60771,2.51,A
1358.32,58.92,2.7632,11.05215,2.92,A
1358.63,61.88,2.76074,10.50794,2.66,A
1358.95,56.3,2.76645,11.24263,2.84,A
1359.25,59.23,2.7738,10.9932,2.66,A
1359.56,58.98,2.76891,10.72109,2.93,A
1359.87,48.95,2.76971,11.14739,2.92,A
1360.18,52.79,2.7738,10.60771,3.07,A
1360.48,62.92,2.84723,10.27664,2.81,A
1360.79,39.46,2.82683,10.53061,2.7,A
1361.1,59.38,2.7942,10.24036,2.79,A
1361.41,58.28,2.78031,10.39456,2.76,A
1361.71,58.62,2.77463,11.14739,3.31,A
1362.02,55.69,2.76645,12.11338,3.74,A
1362.33,59.96,2.77542,12.28571,3.45,A
1362.64,56.88,2.77705,11.5737,2.88,A
1362.94,58.5,2.77296,10.62585,3.29,A
1363.25,57.24,2.77217,11.82313,3.22,A
1363.56,53.83,2.76729,11.65079,3.44,A
1363.87,57.34,2.7632,11.10658,3.47,A
1364.18,55.54,2.76157,11.5737,3.96,A
1364.48,61.97,2.7632,11.78231,3.7,A
1364.79,58.68,2.74279,11.10658,4.5,A
1364.79,58.68,2.74279,11.10658,4.5,A
1365.11,47.05,2.75177,12.09524,4.53,A
1365.41,69.81,2.76891,11.20635,4.07,A
1365.72,60.08,2.76645,11.59184,4.29,A
1366.03,56.36,2.75911,11.70522,4.49,A
1366.34,57.15,2.74688,11.70522,4.65,A
1366.65,57.82,2.75014,11.72789,3.94,A
1366.96,58.68,2.75911,11.07029,4,A
1367.27,58.86,2.75014,10.68481,3.81,A
1367.57,56.15,2.7526,11.4966,3.79,A
1367.88,58.04,2.7526,11.01134,3.94,A
1368.19,61.67,2.75911,11.53288,4.04,A
1368.49,60.75,2.74526,11.74603,4.18,A
1368.8,57.18,2.75014,11.72789,4.02,A
1369.11,55.66,2.75014,11.5737,4.26,A
1369.42,56.54,2.75748,11.85941,4.17,A
1369.73,59.93,2.75423,12.05442,4.07,A
1370.03,59.41,2.71668,11.07029,3.54,A
1370.34,58.28,2.74279,12.48073,4.42,A
1370.65,52.97,2.74768,11.53288,3.92,A
1370.96,54.16,2.74363,11.70522,3.54,A
1371.26,56.39,2.73545,11.68707,3.92,A
1371.57,56.3,2.76891,10.9932,3.67,A
1371.88,57.55,2.76483,11.31973,3.81,A
1372.19,57.95,2.77542,12.01814,3.89,A
1372.5,57.15,2.77868,10.89796,3.86,A
1372.8,59.65,2.77542,11.43764,3.85,A
1373.11,57.95,2.77054,11.55102,4.04,A
1373.42,58.19,2.75665,11.14739,3.98,A
1373.73,59.81,2.76483,10.85714,3.85,A
1374.04,60.78,2.76645,11.55102,3.87,A
1374.34,58.46,2.76562,10.93424,3.69,A
1374.65,55.87,2.76645,11.02948,4.01,A
1374.96,57.24,2.76729,11.07029,3.89,A
1375.27,56.6,2.76808,10.97506,3.73,A
1375.57,56.15,2.65388,11.10658,4.93,A
1375.88,57.21,2.65225,11.28345,4.06,A
1376.19,54.59,2.65388,11.3424,4.02,A
1376.49,52.3,2.65225,10.97506,4.43,A
1376.81,49.95,2.63919,11.28345,5.52,A
1377.12,49.34,2.6457,11.22449,6.68,A
1377.43,53.31,2.71751,11.51474,5.08,A
1377.74,55.32,2.71751,11.80499,4.68,A
1378.05,53.49,2.71425,11.65079,5.37,A
1378.35,55.11,2.74442,12.71202,5.52,A
1378.66,57.15,2.74605,11.88209,4.97,A
1378.97,56.76,2.74279,11.80499,4.78,A
1379.28,56.02,2.73871,11.84127,4.8,A
1379.59,55.54,2.73708,11.59184,5.14,A
1379.9,60.14,2.73545,8.36735,5.04,A
1380.21,59.32,2.74526,8.17234,3.27,A
1380.52,65.54,2.75014,8.4263,3.36,A
1380.82,62.37,2.75097,8.0771,3.12,A
1381.14,67.13,2.74117,9.29252,3.04,A
1381.44,64.6,2.74279,8.63492,2.68,A
1381.75,63.77,2.74117,11.03855,3.16,A
1382.06,62.68,2.72894,10.78912,2.89,A
1382.37,56.85,2.74279,10.86621,2.78,A
1382.68,59.29,2.77054,11.05669,3.05,A
1382.98,58.92,2.76729,11.03855,3.72,A
1383.29,59.08,2.76157,11.3288,3.43,A
1383.6,59.29,2.76074,11.15646,3.28,A
1383.91,58.71,2.74363,12.98866,4.96,A
1384.22,58.16,2.74688,11.8322,4.7,A
1384.52,60.6,2.75014,11.29252,4.42,A
1384.83,56.57,2.76891,12.06349,5.14,A
1385.14,57.82,2.79746,11.34694,4.37,A
1385.46,63.16,2.76074,12.83447,4.83,A
1385.76,57.24,2.76729,5.63265,2.14,A
1386.07,58.37,2.75177,8.50794,2.93,A
1386.38,62.68,2.75748,7.93197,2.44,A
1386.69,59.96,2.79094,7.48753,2.05,A
1386.99,58.86,2.78602,11.50113,4.16,A
1387.3,57.61,2.77463,10.57596,3.08,A
1387.61,56.73,2.78765,11.19274,3.12,A
1387.92,58.37,2.80397,10.38095,3.81,A
1388.23,58.01,2.7836,10.78912,3.33,A
1388.53,55.99,2.7738,11.26984,3.63,A
1388.84,54.74,2.78114,11.29252,2.91,A
1389.15,55.72,2.77705,10.30385,3.38,A
1389.46,54.53,2.75014,10.88435,4.14,A
1389.77,54.13,2.74442,10.55782,2.85,A
1390.07,52.82,2.73628,10.92517,2.62,A
1390.38,47.85,2.73299,10.69388,2.78,A
1390.69,48.18,2.73462,11.23356,2.76,A
1391,45.71,2.73545,11.09751,2.64,A
1391.3,45.59,2.73954,10.92517,2.53,A
1391.61,49.16,2.73708,10.8254,2.83,A
1391.61,49.16,2.73708,10.8254,2.83,A
1391.92,36.35,2.73791,10.65306,2.58,A
1392.23,38.63,2.73545,10.92517,2.74,A
1392.54,35.58,2.73791,11.46485,2.97,A
1392.84,38.88,2.74117,10.49887,2.59,A
1393.15,40.68,2.74279,11.00227,2.75,A
1393.46,36.96,2.74279,11.21542,2.51,A
1393.77,41.1,2.74442,10.80726,2.55,A
1394.07,39.73,2.74196,10.49887,2.85,A
1394.38,36.25,2.74442,11.00227,3.17,A
1394.69,40.43,2.74605,11.19274,2.61,A
1395,37.05,2.74279,11.31066,2.78,A
1395.31,35.28,2.74851,11.38776,2.37,A
1395.61,40.74,2.74768,11.09751,2.38,A
1395.92,38.79,2.74605,10.65306,2.31,A
1396.23,38.79,2.7526,10.90249,2.3,A
1396.54,37.5,2.74442,11.05669,2.32,A
1396.85,33.02,2.74605,10.86621,2.13,A
1397.15,35.43,2.74279,10.8254,2.26,A
1397.46,56.54,2.74605,10.71202,2.24,A
1397.77,54.62,2.75014,10.73016,2.38,A
1398.08,56.94,2.74931,10.77098,2.23,A
1398.38,55.57,2.75748,10.69388,1.99,A
1398.69,53.49,2.75502,10.34467,2.02,A
1399,53.64,2.74526,10.78912,2.19,A
1399.31,53.13,2.74526,10.80726,2.3,A
1399.62,38.57,2.82032,11.1746,2.16,A
1399.93,39.24,2.81377,10.7483,2.04,A
1400.23,38.79,2.82195,10.97959,1.98,A
1400.54,38.33,2.81786,10.97959,2,A
1400.85,37.44,2.81377,10.80726,2.04,A
1401.16,38.18,2.81131,10.71202,2.04,A
1401.16,38.18,2.81131,10.71202,2.04,A
1401.47,39.03,2.81214,10.8254,2.11,A
1401.77,40.46,2.81786,10.5941,1.89,A
1402.08,35.19,2.81298,10.94331,1.98,A
1402.39,40.4,2.8146,10.78912,1.76,A
1402.7,38.33,2.8146,10.92517,2.04,A
1403.01,42.54,2.8154,10.65306,2.08,A
1403.31,42.23,2.81052,10.48073,2.4,A
1403.62,39.55,2.80968,10.86621,2.06,A
1403.93,37.9,2.80563,10.96145,2.15,A
1404.24,43,2.81052,11.02041,2.33,A
1404.54,40.19,2.80889,10.73016,2.15,A
1404.85,38.3,2.80968,11.15646,2.26,A
1405.16,39.34,2.80726,11.19274,2.22,A
1405.47,38.6,2.80805,11.11565,2.5,A
1405.78,37.54,2.80726,11.03855,2.15,A
1406.08,37.75,2.80643,11.07937,2.18,A
1406.39,36.16,2.75555,10.78912,1.97,A
1406.7,37.57,2.75067,10.84807,1.69,A
1407.01,20.3,2.74578,10.78912,1.88,A
1407.31,35.52,2.74332,11.00227,2.02,A
1407.62,32.9,2.73193,11.00227,2.24,A
1407.93,32.87,2.72296,11.26984,1.98,A
1408.24,34.03,2.71808,11.1746,2.06,A
1408.55,47.54,2.73844,11.13832,2.03,A
1408.85,44.31,2.71236,11.15646,1.74,A
1409.16,45.47,2.70097,10.84807,1.76,A
1409.47,46.66,2.68219,10.78912,1.78,A
1409.77,46.96,2.65039,10.90249,1.64,A
1410.08,51.81,2.76645,11.02041,1.88,A
1410.39,52.24,2.77217,10.92517,1.9,A
1410.7,44.43,2.77296,10.86621,1.97,A
1411.01,46.05,2.76891,11.07937,1.7,A
1411.16,38.33,2.76399,10.51701,2.02,A
1411.62,39.37,2.74196,2.83447,2.93,A
1411.93,36.01,2.74033,2.44444,2.82,A
1412.24,38.91,2.74768,3.89569,2.39,A
1412.54,47.33,2.70608,4.26304,2.45,A
1412.85,48.43,2.66527,4.39909,3.63,A
1413.16,46.66,2.69059,4.10884,4.34,A
1413.47,45.5,2.73136,4.12698,4.65,A
1413.78,45.62,2.67182,5.05215,3.87,A
1414.08,47.57,2.69139,4.57143,4.18,A
1414.39,48.7,2.72973,4.51247,3.55,A
1414.7,52.76,2.72811,4.16327,3.69,A
1415,52.82,2.69222,3.60544,3.46,A
1415.31,52.18,2.67753,4.45351,3.71,A
1415.62,54.25,2.74768,3.99093,3.36,A
1415.93,52.7,2.70445,4.78458,3.18,A
1415.93,52.7,2.70445,4.78458,3.18,A
1416.24,50.41,2.74851,4.34014,3.56,A
1416.24,50.41,2.74851,4.34014,3.56,A
1416.54,53.77,2.69957,4.20408,3.03,A
1416.85,52.36,2.67591,3.83673,3.53,A
1417.16,54.5,2.71588,4.26304,3.42,A
1417.47,49.5,2.73871,4.10884,4.36,A
1417.78,54.41,2.72648,5.24717,3.48,A
1418.08,55.78,2.73628,3.62358,2.62,A
1418.4,54.94729175,2.53884,9.24263,2.81,A
1418.7,54.94729175,2.55186,8.7619,5,A
1419.01,54.94729175,2.6041,7.93197,2.91,A
1419.32,54.94729175,2.53475,10.13152,3.35,A
1419.63,54.94729175,2.52248,10.40363,3.36,A
1419.94,54.94729175,2.66834,9.26077,3.46,A
1420.25,54.94729175,2.65285,9.10658,2.87,A
1420.56,54.94729175,2.64876,9.84127,2.73,A
1420.87,54.94729175,2.63245,9.62812,2.99,A
1421.17,54.94729175,2.63737,10.01814,2.8,A
1421.48,54.94729175,2.68382,9.72789,2.83,A
1421.79,54.94729175,2.63328,9.95918,2.47,A
1422.1,54.94729175,2.639,9.78231,2.66,A
1422.4,54.94729175,2.6602,9.84127,2.46,A
1422.71,54.94729175,2.70664,9.91837,2.74,A
1423.02,35.31,2.74987,9.59184,3.01,A
1423.33,37.54,2.67405,8.64399,4.68,A
1423.64,37.17,2.64876,8.82086,4.76,A
1423.94,38.21,2.65694,9.07029,4.5,A
1424.25,36.59,2.69767,8.54875,5.31,A
1424.56,34.39,2.66917,9.02948,4.34,A
1424.87,28.75,2.6675,8.70295,4.4,A
1425.18,32.56,2.6602,8.85714,4.11,A
1425.48,28.81,2.71236,8.74376,4.03,A
1425.79,28.5,2.66587,9.30159,3.96,A
1426.1,29.97,2.70585,7.10658,3.7,A
1426.1,29.97,2.70585,7.10658,3.7,A
1426.41,28.08,2.6993,6.58503,4.03,A
1426.71,28.47,2.6496,7.33787,3.82,A
1427.02,28.17,3.77602,6.60317,4.13,A
1427.33,30.21,2.68953,6.27664,3.17,A
1427.64,25.15,2.6602,6.75737,4.57,A
1427.95,21.91,2.70036,7.45578,4.96,A
1428.26,12.79,2.7632,8.78458,5.19,A
1428.57,14.5,2.6873,9.30612,4.42,A
1428.88,47.6,2.6767,9.1746,4.17,A
1429.19,40.4,2.74662,10.27211,7.68,A
1429.49,42.97,2.75964,8.80726,3.61,A
1429.8,42.6,2.69525,8.39909,3.58,A
1430.11,39.67,2.71562,7.85941,3.83,A
1430.42,43.48,2.69604,7.93651,3.6,A
1430.73,40.95,2.74741,7.45578,3.73,A
1431.03,41.38,2.74662,8.70748,3.79,A
1431.34,35.77,2.73844,8.8254,3.97,A
1431.65,41.9,2.6887,7.97732,3.6,A
